# numu Etrue(GeV) | angular resolution(degree)
0.1449, 49.8318
0.1854, 55.1407
0.2353, 51.5659
0.2987, 46.3545
0.3808, 39.0286
0.4855, 34.1060
0.6190, 30.2327
0.7891, 26.6109
1.0060, 23.6660
1.2826, 20.7840
1.6352, 18.5403
2.0847, 16.6011
2.6578, 15.6633
3.3884, 14.3647
4.3199, 13.6225
5.5075, 13.1100
7.0215, 13.5210
8.9116, 13.4345
